soru,cevap
KB2.9. Genelleme Becerisi neyi ifade eder?,Çeşitli olay/konu/durumları araştırma ve aralarındaki özellikleri ilişkilendirip genişleterek yargıya varmayı ifade eder.
KB2.10. Çıkarım Yapma Becerisi nedir?,Önerme ve varsayımlara dayalı olarak sonuca ulaşmayı ifade eder.
KB2.11. Gözleme Dayalı Tahmin Etme Becerisi neyi ifade eder?,Mevcut olay/konu/durum ile ilgili ön gözlemlerden veya deneyimlerden yola çıkarak çıkarım yapmayı ve buna ilişkin yargıda bulunmayı ifade eder.
Bütünleşik Beceriler nedir?,Mevcut olay/konu/durumdan hareketle ilişkileri görme ve bunlardan uyumlu bir bütün oluşturma sürecini ifade eder.
Yorumlama Becerisi neyi ifade eder?,Mevcut olay/konu/durumu bağlamından koparmadan yeniden açıklamayı ifade eder.
Yansıtma nedir?,"Bir durumu gelecekteki durumlara uygulamak için deneyimlerden yola çıkarak gözden geçirmeyi, çıkarımda bulunmayı ve değerlendirmeyi ifade eder."
Muhakeme (Akıl Yürütme) nedir?,Tümevarım/tümdengelim/analoji yaklaşımlarını kullanarak mevcut olay/konu/duruma ilişkin çıkarımlara ulaşma sürecini ifade eder.
KB2.16.1. Tümevarımsal Akıl Yürütme Becerisi hangi adımları içerir?,"Gözlem yapmak, örüntü bulmak ve genelleme yapmak."
KB2.17. Değerlendirme Becerisi nedir?,Mevcut olay/konu/duruma ilişkin ölçüt belirleyerek ölçme yapmayı ve ölçme sonuçlarını belirlediği ölçütlerle karşılaştırarak yargıda bulunmayı ifade eder.
Türkiye Yüzyılı Maarif Modeli'nde tanımlanan üst düzey düşünme becerileri nelerdir?,"Karar verme, problem çözme ve eleştirel düşünme."
Karar verme becerisi neyi ifade eder?,"Bir ihtiyaç durumunda karar durumuna ilişkin amacı belirleme, bilgi arama/toplama, olası alternatif önermeler/seçenekler oluşturma, mantıksal denetleme yapma, seçim yapma ve kararın sonuçları üzerinde yansıtma yapma becerisini ifade eder."
Problem çözme becerisi hangi bilişsel işlemleri kapsar?,"Duruma ilişkin yapılandırma, özetleme, gözleme dayalı tahmin etme, akıl yürütme ve yansıtma/değerlendirme."
Eleştirel düşünme becerisi neyi ifade eder?,"Karşılaşılan bilgilere ilişkin sorgulama, akıl yürütme ve yansıtma becerisini ifade eder."
Fiziksel beceriler nedir?,"Fiziksel beceriler; kol, bacak, gövde ve kas gruplarının doğru ve tutarlı hareketlerini ifade etmektedir."
Fiziksel becerilerin gelişimi neden önemlidir?,"Fiziksel becerilerin gelişimi, toplumun her bir ferdinin fiziksel aktivitelerini kendi imkân ve yeteneklerine uygun olarak hayat boyu sürdürebilmeye duyduğu istek, güven, fiziksel yeterlik, bilgi ve anlayışı kapsar."
Eğilimler neyi ifade eder?,"Eğilim; kişinin sahip olduğu becerileri gerekli durumlarda niyet, duyarlılık, isteklilik ve değerlendirme ögeleri doğrultusunda nasıl kullandığı ile ilgili zihinsel örüntüleri ifade etmektedir."
Türkiye Yüzyılı Maarif Modeli'nde eğilimler nasıl sınıflandırılmaktadır?,"Eğilimler; benlik eğilimleri, sosyal eğilimler ve entelektüel eğilimler olmak üzere üçe ayrılmaktadır."
Fiziksel beceriler diğer beceri setlerinden nasıl ele alınmaktadır?,"Fiziksel beceriler, Türkiye Yüzyılı Maarif Modeli'nde diğer beceri setlerinden bağımsız olarak ele alınmamaktadır."
Türkiye Yüzyılı Maarif Modeli'nde tanımlanan benlik eğilimleri nelerdir?,"Merak, bağımsızlık, azim ve kararlılık, kendine inanma (öz yeterlilik) ve kendine güvenme (öz güven) olmak üzere beş benlik eğilimi tanımlanmıştır."
Eğilimlerin öğretim programlarında nasıl bir rolü vardır?,"Eğilimler, öğretim programlarında bağımsız birer öğrenme çıktısı olmak yerine becerilerin öğrenme-öğretme yaşantılarında somut eylemlere dönüştürülmesinde görev almaktadır."
Empati eğilimi neyi ifade eder?,"Empati, çevresindeki kişilerin duygu ve düşüncelerini hissederek içselleştirip dönüt vermesine ilişkin zihinsel örüntüleri ifade eder."
Bağımsızlık eğilimi nedir?,"Bağımsızlık, başka kişi, grup ya da bir otoritenin etkisi ve baskısı olmadan düşünce, ifade ve eylemlerde özgür seçimler yapabilme yeteneğini ifade eder."
Türkiye Yüzyılı Maarif Modeli'nde kaç tane entelektüel eğilim tanımlanmıştır?,On bir entelektüel eğilim tanımlanmıştır.
Fikirlilik nedir?,"Olaylar ve durumlara kalıpların dışına çıkarak meraklı, saygılı ve ön yargısız şekilde bakabilmeyi; farklı deneyimler, fikirler ve önerilere açık olabilmeyi içeren zihinsel örüntülerdir."
Analitik düşünme neyi ifade eder?,Problemlerin çözümünde meydana gelebilecek durumları öngörerek nesnel kanıtlar kullanma ve akıl yürütme yoluyla çözüme ulaşılabilmesine ilişkin zihinsel örüntülerdir.
Sistematik olma ne anlama gelir?,"Çeşitli durumların belirli bir yöntemle düzenli, örgütlü, odaklı ve gayretli şekilde ele alınmasına ilişkin zihinsel örüntülerdir."
Soru sorma zihinsel örüntüsü nedir?,"Kendisine, çevresine ve evrene ilişkin bilme ve anlama ihtiyacına yönelik öğrenme ve keşfetme arzusu ile özgürce sorgulamalar yapabilmesine ilişkin zihinsel örüntülerdir."
Eleştirel bakma neyi kapsar?,"Bir düşünce, argüman ve bilginin doğruluğunun değerlendirilmesine; bilginin etkili bir şekilde elde edilmesine, karşılaştırılmasına ve kullanılmasına; ifadelerin anlaşılmasına, ifadelerin çelişik olup olmadığının yargılanmasına, güvenilir olup olmadığının tespit edilmesine, kesin yargılar ortaya konulup konulmadığının belirlenmesine ilişkin zihinsel örüntülerdir."
Alan becerileri hangi tür becerileri kapsar?,"Alan becerileri, kavramsal becerileri ve/veya alana özgü bütünleşik becerileri kapsar."
Türkçe alan becerileri hangi becerileri içerir?,"Türkçe alan becerileri; dinleme/izleme, okuma, yazma ve konuşma becerilerini içerir."
Anlama ve anlatma becerileri neden önemlidir?,"Anlama ve anlatma, dil becerileri olarak iletişim ortamının bileşenlerine uygun olarak dilsel iletişim etkinliğini yönetme, anlam ve içerik oluşturma işlemlerini gerçekleştirmeye yardımcı olur."
Türkçe alan becerilerinin geliştirilmesi sürecinde ne amaçlanmaktadır?,"Kişinin dil becerisini geliştirme süreci hakkında düşünmesi, kendini değerlendirmesi ve uyarlayabilmesi; sonunda kendi dinleyici, okuyucu, konuşmacı ve yazar kimliğini oluşturması amaçlanmaktadır."
Beceri gelişiminde hangi tür bilgi kümeleri gereklidir?,Beceri gelişiminde bağlama dayalı bilgi kümeleri gereklidir.
Dinleme/izleme becerisi hangi dört bütünleşik beceriden oluşmaktadır?,"Dinlemeyi/izlemeyi yönetme, anlam oluşturma, çözümleme ve yansıtma."
Anlam oluşturma becerisi hangi alt becerileri içerir?,"Ön bilgilerle bağlantı kurmak, tahmin etmek, çıkarım yapmak, karşılaştırmak, sınıflandırmak ve tepki vermek."
Çözümleme becerisi hangi alt becerileri kapsamaktadır?,"Parçaları belirlemek, parçalar arasındaki ilişkileri belirlemek ve parçalar arasındaki etkileşimleri belirlemek."
Yansıtma becerisi hangi iki alt beceriden oluşur?,Kendini değerlendirmek ve tepki ortaya koymak.
Okuma becerisi hangi dört bütünleşik beceriden oluşmaktadır?,"Okumayı yönetme, anlam oluşturma, çözümleme ve yansıtma."
Türkiye Yüzyılı Maarif Modeli'nin süreç bileşenleri nelerdir?,"Süreç bileşenleri; parçaları belirlemek, parçalar arası ilişkileri belirlemek ve parçalar arası etkileşimleri belirlemekten oluşmaktadır."
Yazma becerisi hangi dört bütünleşik beceriden oluşmaktadır?,"Yazma becerisi; 'yazmayı yönetme', 'içerik oluşturma', 'kural uygulama' ve 'yansıtma' bütünleşik becerilerinden oluşmaktadır."
Türkiye Yüzyılı Maarif Modeli'nde hangi beş matematik alan becerisi yer almaktadır?,"Matematiksel muhakeme, matematiksel problem çözme, matematiksel temsil, veri ile çalışma ve veriye dayalı karar verme, matematiksel araç ve teknoloji ile çalışma."
Matematiksel muhakeme becerisi hangi bütünleşik becerilerden oluşmaktadır?,"Çözümleme, yorumlama, çıkarım yapma ve matematiksel doğrulama veya ispat yapma."
Matematik alan becerileri hangi tür beceriler üzerine inşa edilmiştir?,Kavramsal becerilerden bütünleşik beceriler üzerine inşa edilmiştir.
Matematiksel muhakeme becerisinin ardışık ilk üç becerisi hangileridir?,"Çözümleme, yorumlama ve çıkarım yapma."
Matematiksel doğrulama veya ispat yapma becerisi hangi süreç bileşenleri ile tanımlanmıştır?,Matematiksel doğrulama veya ispat yöntemlerini seçerek işe koşmak ve matematiksel doğrulama veya ispatı değerlendirmek.
Matematiksel problem çözme becerisi hangi becerilerden oluşmaktadır?,"Matematiksel problem çözme becerisi; çözümleme, yorumlama, matematiksel çözümler geliştirme ve yansıtma bütünleşik becerilerinden oluşmaktadır."
Veri ile çalışma ve veriye dayalı karar verme becerisi hangi süreç adımlarını içerir?,"Veri ile çalışma ve veriye dayalı karar verme becerisi; 'istatistiksel problemi belirleme', 'verileri toplama ve analize hazırlama', 'bulgulara ulaşma' ve 'bulguları yorumlama' bütünleşik becerilerinden oluşmaktadır."
Fen bilimleri eğitimi neyi destekler?,"Fen bilimleri eğitimi, kişilerin karşılaştığı problemleri fark edebilmesi, kararlar vermesi ve hayata yönelik faaliyetlerini bu kararlar bağlamında düzenlemesine yönelik deneyim kazanmalarını destekler."
Türkiye Yüzyılı Maarif Modeli'nde kaç farklı fen bilimleri alan becerisi tanımlanmıştır?,Türkiye Yüzyılı Maarif Modeli'nde 13 farklı fen bilimleri alan becerisi tanımlanmıştır.
Bilimsel gözlem becerisi nedir?,"Bilimsel gözlem, bilgiye ulaşmada veya bilgiyi yapılandırmada tüm duyularla doğrudan ya da dolaylı olarak nesne, olgu, olay ve süreçlerle ilgili veriler toplamayı ifade eder."
Sınıflandırma becerisi neyi ifade eder?,"Sınıflandırma becerisi, bir nesne, canlı, olay ve olguya ait niteliklerin belirlenmesi; benzerliklerinin, farklılıklarının ve aralarındaki ilişkilerin belirlenmesi ve bunlara göre gruplandırılması ya da ayrıştırılmasını ifade eder."
Bilimsel gözleme dayalı tahmin becerisi neyi ifade eder?,"Bilimsel gözleme dayalı tahmin, mevcut durum/olay ile ilgili ön gözlemlerden veya deneyimlerden yola çıkarak çıkarım yapmayı ve buna ilişkin yargıda bulunmayı ifade eder."
Bilimsel Veriye Dayalı Tahmin Becerisi nedir?,Mevcut durum/olaya ilişkin eldeki veriler üzerinden hesaplamalar yapılarak yargıda bulunmayı ifade eder.
Bilimsel model oluşturma becerisi nedir?,Bilişsel ve zihinsel aşamalar içeren bilimsel işlemler bütününü ifade eder.
Tümevarımsal akıl yürütme becerisi neyi ifade eder?,Deneyimlere dayalı gözlemlerden veya deneysel olarak çıkarılmış önermelerden genellemelere ulaşmak yani deneyimlerden genelleme yoluyla bilgi üretme yöntemini ifade eder.
Tümdengelimsel akıl yürütme becerisinin süreç bileşenleri nelerdir?,"Kuramsal temele dayalı hipotez kurmak ve test etmek, geçerli hipotezleri yeni durumları açıklamak için kullanmak."
Kanıt kullanma becerisi neyi ifade eder?,"Bilimsel sorgulama, argümantasyon ve problem çözme süreçlerinin temel becerisini ifade eder."
Bilimsel sorgulama becerisi hangi süreçleri içerir?,"Soru veya problemi tanımlamak, model geliştirmek, araştırmayı planlamak ve gerçekleştirmek, verileri analiz etmek ve yorumlamak, kanıta dayalı açıklama yapmak ve çözüm üretmek, bilgiyi değerlendirmek ve paylaşmak."
Türkiye Yüzyılı Maarif Modeli'nde sosyal bilimler alan becerileri kapsamında kaç alan becerisi belirlenmiştir?,On yedi alan becerisi belirlenmiştir.
Zamanı Algılama ve Kronolojik Düşünme Becerisi hangi becerilerden oluşmaktadır?,"Karşılaştırma, dönüştürme, sıralama ve değerlendirme bütünleşik becerilerinden oluşmaktadır."
Zamanı Algılama ve Kronolojik Düşünme Becerisi'nin temel işlevi nedir?,"Tarihsel olay, dönem ve aktörleri zamanın içine yerleştirmeye ve zaman içinde ardışık bir şekilde sıralamaya katkı sağlamaktır."
Süreç bileşenleri arasında hangi karşılaştırma işlemleri bulunmaktadır?,Birden fazla kavram veya duruma ilişkin özellikleri belirlemek ve benzerlikleri ile farklılıkları belirlemek.
Hayır,Hayır
Kanıta dayalı sorgulama ve araştırma becerisi hangi becerilerden oluşmaktadır?,"Kanıta dayalı sorgulama ve araştırma becerisi 'meraka dayalı soru sorma', 'kaynaklardan bilgi toplama', 'kaynağı inceleme', 'kaynağı sorgulama', 'kaynağı yorumlama', 'kanıta dayalı ürün oluşturma ve paylaşma' bütünleşik becerilerinden oluşmaktadır."
Meraka dayalı soru sorma sürecinde hangi adımlar bulunmaktadır?,Meraka dayalı soru sorma sürecinde 'merak ettiği konuyu/problemi belirlemek' ve 'merak ettiği konu hakkında sorular sormak (5N1K)' adımları bulunmaktadır.
Kaynaklardan bilgi toplama sürecinde hangi aşamalar yer alır?,"Kaynaklardan bilgi toplama sürecinde 'araştıracağı/kullanacağı kaynakları belirlemek', 'belirlediği kaynaklardan ilgili bilgileri bulmak', 'araştıracağı/kullanacağı kaynakların uygunluğunu açıklamak' ve 'kaynaklardan ulaşılan bilgileri kaydetmek' aşamaları yer alır."
Kaynağı sorgulama sürecinde ne tür sorular sorulmalıdır?,Kaynağı sorgulama sürecinde 'kaynağın/kanıtın sınırlılıkları hakkında sorular sormak' ve 'kaynaktaki bilgilerin sınırlılıklarını fark ederek çıkarım yapmak' türünde sorular sorulmalıdır.
Kanıta dayalı ürün oluşturma ve paylaşma sürecinde hangi adımlar izlenir?,"Kanıta dayalı ürün oluşturma ve paylaşma sürecinde 'kanıtlara dayanarak çıkarım yapmak', 'kanıtlardan elde ettiği çıkarım üzerine kişisel görüşünü yansıtan bir ürün oluşturmak' ve 'oluşturulan ürünleri paylaşmak' adımları izlenir."
Tarihsel empati becerisi nedir?,"Tarihsel empati becerisi, tarihteki kişileri/olayları ya da tarihsel kişiliklerin faaliyetlerini/davranışlarını kendi zamanının eşsiz şartları içinde değerlendirmeyi ifade eder."
Tarihsel empati becerisinin bileşenleri nelerdir?,"Tarihsel empati becerisi 'yorumlama', 'tarihsel bağlamsallaştırma' ve 'yapılandırma' bütünleşik becerilerden oluşmaktadır."
Değişim ve sürekliliği algılama becerisi neyi ifade eder?,"Değişim ve sürekliliği algılama becerisi, tarihin herhangi bir döneminde bazı şeylerin devam ettiğini ve bazılarının ise nasıl değiştiğini açıklayabilme yeteneğini ifade eder."
Değişim ve sürekliliği algılama becerisinin bileşenleri nelerdir?,"Değişim ve sürekliliği algılama becerisi 'karşılaştırma', 'sıralama', 'değişim ve sürekliliği neden ve sonuçlarıyla yorumlama', 'sentezleme' ve 'değişim ve sürekliliğin geleceğine yönelik kanıta, gözleme ve/veya deneyime dayalı öngörüde bulunma' bütünleşik becerilerinden oluşmaktadır."
Tarihsel bağlamsallaştırma sürecinin bileşenleri nelerdir?,"Tarihsel bağlamsallaştırma sürecinin bileşenleri, tarihsel aktör/olay/durumu kanıtlara dayalı analiz etmek, dönemin/zamanın/mekânın koşullarını fark etmek, tarihsel aktör/olay/durumu günümüz koşullarıyla karşılaştırmak ve ait olduğu dönemin koşulları içerisinde açıklamaktır."
Türkiye Yüzyılı Maarif Modeli'nin süreç bileşenleri nelerdir?,Türkiye Yüzyılı Maarif Modeli'nin süreç bileşenleri arasında parçalar arası ilişki kurmak ve parçaları birleştirerek özgün bir bütün oluşturmak bulunmaktadır.
Türkiye Yüzyılı Maarif Modeli'nin süreç bileşenleri nelerdir?,"Ayrışmayı fark etmek, görüşleri karşılaştırmak, çözüm aramak, görüşünü düzenlemek, yansıtmak, plan yapmak, planı uygulamak ve planı değerlendirmek."
