soru,cevap
Dünyaya Faydalı Şirketler topluluğuna katılan şirket sayısı nedir?,Günümüzde 50’yi aşkın ülkede hemen her sektörden 1700’den fazla şirket Dünyaya Faydalı Şirket topluluğuna katılmıştır.
B-Corp'ların Türkiye'deki durumu nedir?,Türkiye’de B-Corp sertifikası almaya hak kazanmış henüz üç şirket bulunmaktadır.
B-Corps'lar hangi yaklaşımları benimser?,"B-Corps'lar etik tedarik, yeşil satın alma, üçlü bilanço ve beşikten beşiğe gibi yaklaşımları benimser."
B-Corps'ların meşruiyet kaynağı nedir?,"B-Corps'lar, benimsedikleri değerlerden ve üçüncü bir gözün denetiminden meşruiyetlerini alırlar."
S360 Sürdürülebilirlik Danışmanlığı'nın rolü nedir?,"S360 Sürdürülebilirlik Danışmanlığı, Türkiye’de Dünyayı Faydalı Şirketler oluşumunun sekretaryasını 2014 yılından bu yana yürütmektedir."
"B-Corps'ların ekonomik, sosyal ve çevresel bağlamda neyi amaçladığı söylenebilir?","B-Corps'lar, sadece bilançolarına değil, gezegene de değer katmayı amaçlarlar."
Döngüsel ekonomi nedir?,"Döngüsel ekonomi, kaynak verimliliği, geri dönüşüm, endüstriyel simbiyoz gibi kavramları teşvik eden ve üretim/tüketim ilişkilerini döngüsel olarak kurgulayan bir yaklaşımdır."
Ekofeminizm nedir?,"Ekofeminizm, kadınların toplum ve doğal çevreyle ilişkisini yeniden tanımlama konusunda yol gösterici bir kavramdır."
Kadınların toplumsal rolleri nelerdir?,"Kadınlar, yakacak toplama, su taşıma, tohum koruma, yenilebilir bitkiler toplama, evcil hayvanları besleme gibi faaliyetleri ve ailenin toplumsal yeniden üretimi konusundaki kilit rolleri üstlenmektedirler."
Ekofeminizm hangi iki kavram arasındaki bağlantıyı vurgular?,"Ekofeminizm, kadınların ezilmesi ve doğanın sömürülmesi arasında önemli bağlantılar olduğunu vurgular."
Ekofeminizm hangi sistemlere karşı çıkar?,"Ekofeminizm, emperyalizme, heteroseksüellik dayatmasına, militarizme ve kapitalizme karşı çıkar."
Ekofeminist hareket içindeki farklı akımlar nelerdir?,"Biyolojik/kültürel ekofeminizm, toplumsal ekofeminizm ve feminist çevrecilik olarak tanımlanır."
Ekofeminizmin ana ekseni nedir?,Doğanın ve kadının özgürleşmesinin nasıl bir toplumsal içerik taşıdığı sorusu ekofeminizmin ana eksenini oluşturur.
Kadınların yeşil hareket içinde nasıl bir rol oynaması gerektiği ekofeminizm açısından neden önemlidir?,"Kadınların ve doğanın sömürülmesi bağlantılı olduğundan, kadınlar yeşil hareket içinde aktif rol oynamalıdır."
Ataerkil sistemde kadın ve erkek arasındaki ilişki nasıldır?,"Ataerkil sistemde kadın doğaya, erkek ise kültüre yakın görülür."
Ekolojik vatandaşlık kavramı kim tarafından ortaya atılmıştır?,Ekolojik vatandaşlık kavramı ilk olarak Andrew Dobson tarafından ortaya atılmıştır.
Ekolojik vatandaşlık neyi amaçlar?,"Ekolojik vatandaşlık, devlet-vatandaş ikilemini yeniden tanımlamayı amaçlar."
Ekolojik vatandaşın sorumlulukları nelerdir?,"Ekolojik vatandaş, doğmamış nesillere ve insan-dışı canlılara dönük olarak vatandaşlık görev ve yükümlülükleri taşır."
Ekolojik vatandaşlık liberal devlet mimarisini nasıl etkiler?,"Ekolojik vatandaşlık, liberal devlet mimarisinin genel kabullerini kırarak, dönüştürücü bir anlam taşır."
Robyn Eckersley'e göre ekolojik vatandaşlık neyi savunur?,"Robyn Eckersley'e göre ekolojik vatandaşlık, ulus-aşırı demokrasiyi ve ekolojik öncülüğü/koruyuculuğu savunur."
Ekolojik vatandaşlık tartışmasındaki dört önemli unsurdan biri nedir?,Ekolojik vatandaşlık tartışmasındaki dört önemli unsurdan biri kamusal-özel ayrımıdır.
Ekolojik vatandaşlık hangi kolektif eylem pratiklerini merkeze alır?,"Ekolojik vatandaşlık, yavaş şehirler, geçiş şehirleri, agroekoloji ve planlı ekonomik küçülme gibi vatandaşların kolektif eylem pratiklerini merkeze alır."
Ekolojik vatandaşlık hangi alanlarda sorumluluk taşır?,"Ekolojik vatandaş, hem maddi hem de maddi-olmayan müştereklerin korunması, çoğaltılması ve teşvik edilmesi konularında sorumluluk taşır."
Gayri Safi Mutluluk Endeksi hangi ülke tarafından ilk kez dillendirilmiştir?,"Gayri Safi Mutluluk Endeksi, Bhutan’ın 4. Kralı Jigme Singye Wangchuck tarafından 1970’lerde ilk kez dillendirilmiştir."
Geçiş Şehirleri nedir?,"Geçiş Şehirleri, petrol üretim zirvesi, iklim değişikliği ve diğer iktisadi krizler karşısında tabandan dayanıklılığı artırmayı hedefleyen sosyal ve ekolojik bir girişimdir."
Geçiş hareketinin temel boyutları nelerdir?,"Geçiş hareketinin 7 temel boyutu; sağlıklı yerel topluluklar kurmak, vizyon oluşturmak, katılımcılık, ağlar ve ortaklıklar, pratik projeler gerçekleştirmek, ölçek yükseltmek ve gözden geçirmek ve kutlamak."
Geçiş hareketinin ilk örnekleri nerede görüldü?,Geçiş hareketinin ilk örnekleri İngiltere'de görüldü.
Geçiş hareketinin amacı nedir?,"Geçiş hareketi, yerelden başlayarak iklim değişikliği ve petrol üretim zirvesi gibi küresel sorunlara cevap oluşturmayı hedefliyor."
Geçiş şehirleri hangi tür bir sisteme işaret eder?,"Geçiş şehirleri, sosyal, kültürel ve iktisadi bir sisteme işaret eder."
Ben Brangwyn'in geçiş şehirleri ile ilgili görüşü nedir?,"Ben Brangwyn, hükümetleri beklemenin yarın çok geç olacağını, bireylerin harekete geçmesinin ise muhtemelen çok ufak kalacağını, ama topluluklar olarak harekete geçmenin yeterli olabileceğini ifade etmiştir."
Geçiş hareketinin hangi tür projeleri gerçekleştirmesi bekleniyor?,"Geçiş hareketinin, başkalarına ilham vermek ve yeni altyapılar kurmak amacıyla pratik projeler gerçekleştirmesi bekleniyor."
Geçiş hareketinin yaygınlığı nedir?,"Geçiş hareketi, günümüzde 50'den fazla ülkeye yayılmıştır."
Kararlı-durum ekonomisi nedir?,"Kararlı-durum ekonomisi, büyüklüğü sabit veya çok az miktarda dalgalanan bir ekonomik modele verilen isimdir."
Kararlı-durum ekonomisi hangi ölçeklerde kullanılabilir?,"Bu kavram tipik olarak bir ulusal ekonomiyi kastedebileceği gibi daha küçük yerel, bölgesel veya küresel ekonomi için de kullanılabilir."
Kararlı-durum ekonomisinin sürdürülebilir olabilmesi için ne gereklidir?,Gezegensel sınırları aşmaması gerekir.
"Herman Daly, kararlı-durum ekonomisini nasıl tanımlar?","Kararlı durum ekonomisi sabit insan ve hammadde kaynağı ile belirli ve istenilen bir düzeyde tutulan, içinden enerji-madde geçiş miktarının düşük oranda seyrettiği bir ekonomi olarak tanımlar."
Kararlı-durum ekonomisinin planlı ekonomik küçülmeden farkı nedir?,"Kararlı-durum ekonomisi savunucuları nüfus artışının kısıtlanmasını savunurken, planlı ekonomik küçülme yaklaşımı bilinçli üremeyi salık verir."
Tablo 1'de hangi üç ekonomik yaklaşım karşılaştırılmaktadır?,"Planlı Ekonomik Küçülme (Degrowth), Yeşil Büyüme ve Kararlı-Durum Ekonomisi."
Kararlı-durum ekonomisinde tüketim süreci nasıl olmalıdır?,Fazla tüketim ortadan kalkar ve kaynak ile enerji tüketimine dair bazı limitler konulur.
Kararlı-durum ekonomisinin dünya sistemi ile ilgili hedefi nedir?,"Üretim düzeyi, yok oluş düzeyine eşitlenir ve nüfus sabitlenir."
Nexus yaklaşımı nedir?,"Nexus yaklaşımı, doğal kaynaklar ve süreçler arasındaki ilişkileri, bağlılık ve bağımlılıkları inceleyen bilim-politika çalışmaları arasındaki yaklaşımdır."
Nexus terimi ne anlama gelir?,"Nexus terimi, Latince’de birbirine bağlanma veya bağlayan eleman anlamına gelen kelimeden türemiştir."
Nexus yaklaşımının temel bileşenleri nelerdir?,"Nexus yaklaşımının temel bileşenleri su, enerji ve gıda üretim/tüketimidir."
Nexus yaklaşımının ilk kullanımı ne zaman gerçekleşmiştir?,Nexus kavramının ilk kullanımı 1980’lerdeki bir BM Üniversitesi projesinde görülmüştür.
Nexus yaklaşımının uygulanabilmesi için ne gereklidir?,"Nexus yaklaşımının uygulanabilmesi için planlama aşamasından itibaren tüm ekonomik sektörlere uygulanarak ekolojik ayak izi, su ayak izi, sosyal metabolizma gibi yaratıcı yöntem ve göstergelerle uygulanmasına ihtiyaç duyulur."
"Nexus yaklaşımında su, enerji ve gıda arasındaki ilişki neden önemlidir?","Su kullanımı, gıda üretimi, enerji üretimi ve ekosistemlerin çalışmaları ile iç içe geçmiş durumdadır ve bu ilişkiler sürdürülebilirlik açısından kritik öneme sahiptir."
Nexus yaklaşımının yönetimi hangi alanları kapsar?,"Nexus yaklaşımının yönetimi, su yönetimi politikası, enerji planlaması, kentsel planlama ve tarım politikasını kapsar."
Enerji üretimi için hangi kaynaklara ihtiyaç vardır?,Enerji üretimi için suya ihtiyaç vardır.
Paylaşım ekonomisi nedir?,"Paylaşım ekonomisi, insan kaynağını, hammaddeleri ve bilgi kaynaklarını paylaşan sosyoekonomik ekosisteme verilen isimdir."
Paylaşım ekonomisinin temel özellikleri nelerdir?,"Paylaşım ekonomisi, hibrid bir piyasa modeli olarak sahip olma/mülkiyet haklarından ziyade kullanım hakkının ekonomik döngülere sokulmasını içermektedir."
Birleşmiş Milletler İktisadi ve Sosyal Konular Birimi'ne göre paylaşım ekonomisi ne kadar istihdam yaratmaktadır?,Küresel ölçekte 6.9 milyon istihdam yaratan 761.221 adet kooperatif ve kooperatif şirket bulunmaktadır.
Dayanışma ekonomisi nedir?,"Dayanışma ekonomisi, kooperatif, kolektif, kâr amacı gütmeyen bir iktisadi modeldir ve demokratik karar almanın temelinde yer aldığı üretim-tüketim döngülerini içerir."
Dayanışma ekonomisinin ana eksenleri nelerdir?,"Kapasite oluşturma, güçlendirme, eşitlik ve katılımcılık gibi ana eksenleri içerir."
Dayanışma ekonomisi hangi göstergelerden bağımsız olarak işbirliğini ele alır?,"Irk/etnik köken, vatandaşlık, sınıf, toplumsal cinsiyet gibi göstergelerden bağımsız olarak ele alır."
Paylaşım ekonomisi hangi araçları kullanmaktadır?,"Takas, değişim, kolektif satın alma, kolektif tüketim, ortak mülkiyet, kooperatif, geri dönüşüm gibi farklı araçlar kullanmaktadır."
Paylaşım ekonomisinin yıllık net geliri ne kadardır?,Paylaşım ekonomilerinin yıllık net geliri 2.4 trilyon ABD doları seviyesindedir.
Permakültür nedir?,"Permakültür, doğal ekosistemlerde gözlemlenen kalıpları ve özellikleri taklit eden, doğal ekosistemlerin çeşitliliğine, istikrarına ve esnekliğine sahip olan, toprağın ve üzerinde yaşayan insanların gıda, enerji, barınak ve benzeri ihtiyaçlarının sürdürülebilir ve ahenkli bir şekilde karşılandığı bir tarımsal ve sosyal tasarım modelidir."
Planlı ekonomik küçülme nedir?,"Planlı ekonomik küçülme, ekonomik büyümenin durdurulmasını veya tersine çevrilmesini telkin eden bir akımdır."
Degrowth kavramı ilk olarak kim tarafından kullanılmıştır?,Degrowth kavramı ilk olarak 1972’de ünlü Fransız aydın André Gorz tarafından kullanılmıştır.
Planlı ekonomik küçülme hangi sosyal hareketlerden doğmuştur?,"Planlı ekonomik küçülme, sosyal hareketlerin içerisinden çıkarak 'daha fazlası değil, daha farklısıyla iyi yaşayabiliriz' diyen bir akımdır."
Planlı ekonomik küçülme neyi savunur?,"Planlı ekonomik küçülme, ekonomik büyümeyi sosyal, kültürel ve siyasi bir hedef olarak terk edilmesi gerektiğini savunur."
Planlı ekonomik küçülme ile ilgili ilk yayın hangisidir?,"Jacques Grinevald'ın 1979’da yayınladığı 'Demain la décroissance' kitabı, planlı ekonomik küçülme ile ilgili ilk yayındır."
Planlı ekonomik küçülme hangi konulara odaklanır?,"Planlı ekonomik küçülme, doğanın finansallaşması, metalaşma, müştereklerin çitlenmesi gibi konulara odaklanır."
Planlı ekonomik küçülme GSYH rakamlarının negatif olmasını mı ifade eder?,Hayır
Planlı ekonomik küçülme hangi perspektiften çözüm arayanlar arasında tartışma konusudur?,"Planlı ekonomik küçülme, özellikle iklim değişikliğine adalet perspektifinden çözüm arayanlar arasında temel tartışma konularından biridir."
Brundtland Raporu’nda sürdürülebilirlik hangi üç ana eksene oturuyor?,"Sürdürülebilirlik, ekolojik bütünlüğün sağlanması (çevre boyutu), insanların refahının artırılması (ekonomik boyut) ve toplumsal adaletin sağlanması (sosyal boyut) şeklinde üç ana eksene oturuyor."
Sistem yaklaşımı nedir?,"Sistem yaklaşımı, dinamik sistemlerin birbirine bağlı yapılarını anlamak için kullanılan bir düşünme biçimidir ve nedensel döngü diyagramları, stok ve akış şemaları gibi araçlar kullanır."
Sistem yaklaşımının geleneksel analizden farkı nedir?,"Sistem yaklaşımı, sorunları küçük parçalara ayırmak yerine bir bütün olarak ele alır ve sistemdeki unsurlar arasındaki etkileşimlere odaklanır."
Sistem yaklaşımının sürdürülebilirlik üzerindeki etkisi nedir?,"Sistem yaklaşımı, sürdürülebilirlik ile ilgili politikaların ve eylemlerin büyük resim içinde nasıl bir etkisi olduğunu belirlemeye yardımcı olur."
Büyümenin Limitleri raporu neyi göstermektedir?,"Büyümenin Limitleri raporu, mevcut büyüme trendleri devam ederse önümüzdeki yüzyılda nüfus ve sanayi kapasitesinde ani bir düşüş olacağını ve bunun nedeninin gecikmeli geribildirim döngüleri olduğunu gösterir."
Sistem dinamikleri metodu ile hangi model tanınmaktadır?,"Sistem dinamikleri metodu ile hazırlanmış en çok tanınan model, 1972 yılında yayınlanan Büyümenin Limitleri raporudur."
Sistem yaklaşımının en önemli faydalarından biri nedir?,"Sistem yaklaşımının en önemli faydalarından biri, karmaşıklık düzeyi yüksek problemlerle başa çıkma yeteneğimizi geliştirmesidir."
Sistem yaklaşımında geribildirim döngülerinin önemi nedir?,"Geribildirim döngüleri, doğal kaynakların hızlı bir şekilde yok edilmesi ve atık üretiminin artması gibi sorunların anlaşılmasında kritik bir rol oynar."
Sistem yaklaşımının araçları nelerdir?,"Sistem yaklaşımında kullanılan araçlar arasında nedensel döngü diyagramları, stok ve akış şemaları ve simülasyon modelleri bulunmaktadır."
Slow Food ne zaman kuruldu?,"Slow Food, 1989 yılında İtalya’da kuruldu."
Slow Food'un amacı nedir?,"Slow Food, yerel gıda kültürlerinin kaybolmasına karşı alternatifler gösterip geliştirmeyi hedefler."
Slow Food ağı kaç ülkede temsilciliklere sahiptir?,"Slow Food, bugün itibariyle 150’den fazla ülkede koviviyum’lara sahiptir."
Slow Food'a göre gıdanın tarladan sofraya yolculuğu neden önemlidir?,"Gıdanın tarladan sofraya yolculuğunda nasıl ve kimler tarafından üretildiği, daha büyük toplumsal ve çevresel değişimlere kapı açabilir."
Slow Food manifestosuna göre insanlık ne yapmalıdır?,"İnsanlık, hızdan ve onun yönlendirdiği umutsuz yoldan kurtulmak ve bilgeliği yeniden kazanmak durumundadır."
Türkiye'de Slow Food ağının en bilinen üyelerinden bazıları nelerdir?,"Fikir Sahibi Damaklar, Lüfer Koruma Timi ve İstanbul Lüfer’e Hasret Kalmasın kampanyaları en bilinen üyelerindendir."
Slow Food'un hızlı gıda kültürüne karşı duruşu nedir?,"Slow Food, fast food kültürünün rutinliğine ve endüstriyelliğine inat yerel tür ve yemeklerin zenginliğine sığınmayı amaçlar."
Slow Food'un temel felsefesi nedir?,"Slow Food, gıdanın yaşamın kültür, siyaset, tarım ve çevre gibi diğer yanlarıyla doğrudan ilişkili olduğu fikrinden hareket eder."
Cittaslow hareketi ne zaman ve nerede başlamıştır?,Cittaslow hareketi 1999 yılında İtalya’nın Toskana bölgesindeki Greve in Chianti’de başlamıştır.
Cittaslow hareketinin temel amacı nedir?,Cittaslow hareketinin temel amacı yaşam kalitesini yükseltmek ve farklı bir kalkınma modeli ortaya koymaktır.
Cittaslow ağına üye olabilmek için hangi kriterler vardır?,Cittaslow ağına üye olabilmek için nüfusun 50.000’den küçük olması gerekmektedir.
Türkiye'de kaç Cittaslow üyesi bulunmaktadır?,2016 itibariyle Türkiye’de 11 Cittaslow üyesi bulunmaktadır.
